Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
169,Dhar,Badnawar,Cotton,DCH-32 (Ginned),FAQ,7200,8025,7500,2022-12-06
193,Khargone,Badwaha,Cotton,Other,FAQ,6000,8320,8235,2022-12-06
288,Badwani,Badwani,Cotton,H4,FAQ,8100,8200,8200,2022-12-06
289,Badwani,Badwani,Cotton,Local,FAQ,8000,8000,8000,2022-12-06
429,Badwani,Balwadi,Cotton,Other,FAQ,7800,8105,8000,2022-12-06
548,Dhar,Dhamnod,Cotton,Desi,FAQ,7045,8400,8180,2022-12-06
629,Dhar,Gandhwani,Cotton,Other,FAQ,7950,8420,8100,2022-12-06
720,Jhabua,Jhabua,Cotton,Desi,FAQ,7321,8500,7911,2022-12-06
845,Khargone,Karhi,Cotton,Other,FAQ,6640,8310,8160,2022-12-06
904,Khargone,Kasrawad,Cotton,Other,FAQ,8500,9500,9500,2022-12-06
973,Khandwa,Khandwa,Cotton,Other,FAQ,7510,8652,8338,2022-12-06
1038,Khargone,Khargone,Cotton,Other,FAQ,7000,8535,8200,2022-12-06
1197,Dhar,Kukshi,Cotton,H4,FAQ,7850,8675,8300,2022-12-06
1300,Dhar,Manawar,Cotton,Other,FAQ,7600,8600,7800,2022-12-06
1380,Khandwa,Pandhana,Cotton,Other,FAQ,8143,8195,8195,2022-12-06
1451,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7580,7900,7754,2022-12-06
1452,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6700,8000,7525,2022-12-06
1453,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7590,8000,7730,2022-12-06
1454,Jhabua,Petlawad,Cotton,H4,FAQ,7400,7400,7400,2022-12-06
1567,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,5700,7900,7500,2022-12-06
1628,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,6805,8375,8000,2022-12-06
1690,Chhindwara,Saunsar,Cotton,H4,FAQ,8250,8850,8445,2022-12-06
1741,Badwani,Sendhwa,Cotton,H4,FAQ,6300,8250,8000,2022-12-06
1832,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7300,7970,7700,2022-12-06
24,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7500,8300,8000,2022-12-07
87,Badwani,Anjad,Cotton,Other,FAQ,7550,8340,8000,2022-12-07
192,Khargone,Badwaha,Cotton,Other,FAQ,6690,8280,8175,2022-12-07
287,Badwani,Badwani,Cotton,H4,FAQ,8000,8400,8000,2022-12-07
477,Khargone,Bhikangaon,Cotton,H4,FAQ,7300,8647,8260,2022-12-07
547,Dhar,Dhamnod,Cotton,Desi,FAQ,6886,8400,8195,2022-12-07
628,Dhar,Gandhwani,Cotton,Other,FAQ,7800,8460,8150,2022-12-07
719,Jhabua,Jhabua,Cotton,Desi,FAQ,7300,8250,7775,2022-12-07
780,Alirajpur,Jobat,Cotton,Other,FAQ,7900,8400,8000,2022-12-07
844,Khargone,Karhi,Cotton,Other,FAQ,6850,8300,8070,2022-12-07
1037,Khargone,Khargone,Cotton,Other,FAQ,7000,8510,8200,2022-12-07
1196,Dhar,Kukshi,Cotton,H4,FAQ,7805,8365,8200,2022-12-07
1299,Dhar,Manawar,Cotton,Other,FAQ,8250,8550,8500,2022-12-07
1449,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,7300,7800,7501,2022-12-07
1450,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7600,7600,7600,2022-12-07
1689,Chhindwara,Saunsar,Cotton,H4,FAQ,8250,8750,8400,2022-12-07
1740,Badwani,Sendhwa,Cotton,H4,FAQ,7000,8260,7630,2022-12-07
1831,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7000,7700,7500,2022-12-07
23,Alirajpur,Alirajpur,Cotton,Other,FAQ,7500,8100,8000,2022-12-08
86,Badwani,Anjad,Cotton,Other,FAQ,6840,8340,7010,2022-12-08
191,Khargone,Badwaha,Cotton,Other,FAQ,6200,8290,8175,2022-12-08
285,Badwani,Badwani,Cotton,H4,FAQ,8400,8750,8600,2022-12-08
286,Badwani,Badwani,Cotton,Local,FAQ,7900,8100,8000,2022-12-08
476,Khargone,Bhikangaon,Cotton,H4,FAQ,7300,8700,8341,2022-12-08
546,Dhar,Dhamnod,Cotton,Desi,FAQ,6500,8335,8150,2022-12-08
627,Dhar,Gandhwani,Cotton,Other,FAQ,7800,8390,8100,2022-12-08
717,Jhabua,Jhabua,Cotton,Desi,FAQ,7300,8351,7826,2022-12-08
718,Jhabua,Jhabua,Cotton,Other,FAQ,7450,7500,7475,2022-12-08
779,Alirajpur,Jobat,Cotton,Other,FAQ,7400,8200,8100,2022-12-08
843,Khargone,Karhi,Cotton,Other,FAQ,7010,8200,8050,2022-12-08
903,Khargone,Kasrawad,Cotton,Other,FAQ,8225,8225,8225,2022-12-08
1036,Khargone,Khargone,Cotton,Other,FAQ,7300,8550,8200,2022-12-08
1195,Dhar,Kukshi,Cotton,H4,FAQ,7975,8350,8300,2022-12-08
1298,Dhar,Manawar,Cotton,Other,FAQ,7800,8700,8100,2022-12-08
1379,Khandwa,Pandhana,Cotton,Other,FAQ,8191,8191,8191,2022-12-08
1447,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6700,7900,7485,2022-12-08
1448,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7000,7090,7047,2022-12-08
1521,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,7800,8300,8060,2022-12-08
1627,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,7400,8500,8200,2022-12-08
1688,Chhindwara,Saunsar,Cotton,H4,FAQ,8300,8620,8450,2022-12-08
1739,Badwani,Sendhwa,Cotton,H4,FAQ,7200,8250,7800,2022-12-08
1830,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,6900,7880,7400,2022-12-08
22,Alirajpur,Alirajpur,Cotton,Other,FAQ,7000,8100,8000,2022-12-09
85,Badwani,Anjad,Cotton,Other,FAQ,7400,8300,8000,2022-12-09
190,Khargone,Badwaha,Cotton,Other,FAQ,6500,8190,8080,2022-12-09
283,Badwani,Badwani,Cotton,Local,FAQ,7950,8100,8000,2022-12-09
284,Badwani,Badwani,Cotton,H4,FAQ,7600,8100,8100,2022-12-09
475,Khargone,Bhikangaon,Cotton,H4,FAQ,7276,8700,8371,2022-12-09
545,Dhar,Dhamnod,Cotton,Desi,FAQ,5605,8370,8150,2022-12-09
626,Dhar,Gandhwani,Cotton,Other,FAQ,8000,8350,8150,2022-12-09
716,Jhabua,Jhabua,Cotton,Desi,FAQ,7300,8350,7825,2022-12-09
778,Alirajpur,Jobat,Cotton,Other,FAQ,7800,8650,8000,2022-12-09
842,Khargone,Karhi,Cotton,Other,FAQ,7710,8250,8160,2022-12-09
1035,Khargone,Khargone,Cotton,Other,FAQ,7200,8550,8200,2022-12-09
1113,Badwani,Khetia,Cotton,H4,FAQ,7400,8700,8450,2022-12-09
1194,Dhar,Kukshi,Cotton,H4,FAQ,7780,8285,8200,2022-12-09
1297,Dhar,Manawar,Cotton,Other,FAQ,7600,8750,8000,2022-12-09
1378,Khandwa,Pandhana,Cotton,Other,FAQ,8244,8245,8245,2022-12-09
1444,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7300,7600,7500,2022-12-09
1445,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7000,7200,7100,2022-12-09
1446,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,7200,7900,7507,2022-12-09
1520,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8000,8050,8020,2022-12-09
1566,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,6800,7772,7300,2022-12-09
1626,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,7400,8400,8200,2022-12-09
1687,Chhindwara,Saunsar,Cotton,H4,FAQ,8050,8620,8450,2022-12-09
1738,Badwani,Sendhwa,Cotton,H4,FAQ,7125,8250,7687,2022-12-09
1829,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7280,7700,7400,2022-12-09
21,Alirajpur,Alirajpur,Cotton,Other,FAQ,7800,8100,8000,2022-12-10
84,Badwani,Anjad,Cotton,Other,FAQ,6050,8320,8080,2022-12-10
189,Khargone,Badwaha,Cotton,Other,FAQ,7580,8250,8185,2022-12-10
281,Badwani,Badwani,Cotton,H4,FAQ,8100,8800,8450,2022-12-10
282,Badwani,Badwani,Cotton,Local,FAQ,7950,8050,8000,2022-12-10
474,Khargone,Bhikangaon,Cotton,H4,FAQ,6575,8861,8291,2022-12-10
625,Dhar,Gandhwani,Cotton,Other,FAQ,7900,8380,8150,2022-12-10
715,Jhabua,Jhabua,Cotton,Desi,FAQ,7090,8400,7745,2022-12-10
777,Alirajpur,Jobat,Cotton,Other,FAQ,7800,8150,8000,2022-12-10
841,Khargone,Karhi,Cotton,Other,FAQ,7720,8160,7990,2022-12-10
902,Khargone,Kasrawad,Cotton,Other,FAQ,8350,9500,9500,2022-12-10
1034,Khargone,Khargone,Cotton,Other,FAQ,7000,8450,8200,2022-12-10
1112,Badwani,Khetia,Cotton,H4,FAQ,7500,8650,8450,2022-12-10
1193,Dhar,Kukshi,Cotton,H4,FAQ,7780,8285,8200,2022-12-10
1441,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6500,7600,7341,2022-12-10
1442,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7100,7100,7100,2022-12-10
1443,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7500,7600,7567,2022-12-10
1565,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,6700,7580,7300,2022-12-10
1686,Chhindwara,Saunsar,Cotton,H4,FAQ,8300,8590,8350,2022-12-10
1737,Badwani,Sendhwa,Cotton,H4,FAQ,7100,8235,7900,2022-12-10
1828,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7000,7700,7500,2022-12-10
20,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,7900,7500,2022-12-11
83,Badwani,Anjad,Cotton,Other,FAQ,7400,8150,8150,2022-12-11
280,Badwani,Badwani,Cotton,H4,FAQ,7140,8050,7950,2022-12-11
473,Khargone,Bhikangaon,Cotton,H4,FAQ,7276,8792,8391,2022-12-11
624,Dhar,Gandhwani,Cotton,Other,FAQ,8000,8000,8000,2022-12-11
714,Jhabua,Jhabua,Cotton,Desi,FAQ,7000,8450,7725,2022-12-11
776,Alirajpur,Jobat,Cotton,Other,FAQ,7400,8100,8100,2022-12-11
901,Khargone,Kasrawad,Cotton,Other,FAQ,8800,9500,9500,2022-12-11
1192,Dhar,Kukshi,Cotton,H4,FAQ,7780,8700,8000,2022-12-11
1440,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,7210,7600,7429,2022-12-11
1519,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,7850,8050,8000,2022-12-11
1564,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,7000,7430,7000,2022-12-11
1827,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7000,7450,7200,2022-12-11
19,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,8000,7800,2022-12-12
82,Badwani,Anjad,Cotton,Other,FAQ,6810,8350,7100,2022-12-12
279,Badwani,Badwani,Cotton,H4,FAQ,7900,8100,8100,2022-12-12
428,Badwani,Balwadi,Cotton,H4,FAQ,7900,8200,8000,2022-12-12
472,Khargone,Bhikangaon,Cotton,H4,FAQ,7600,8681,8430,2022-12-12
544,Dhar,Dhamnod,Cotton,Desi,FAQ,6205,8450,8245,2022-12-12
623,Dhar,Gandhwani,Cotton,Other,FAQ,7850,8800,8150,2022-12-12
713,Jhabua,Jhabua,Cotton,Desi,FAQ,7000,8150,7575,2022-12-12
775,Alirajpur,Jobat,Cotton,Other,FAQ,7400,8620,8100,2022-12-12
840,Khargone,Karhi,Cotton,Other,FAQ,6850,8110,8050,2022-12-12
972,Khandwa,Khandwa,Cotton,Other,FAQ,7100,8685,8250,2022-12-12
1033,Khargone,Khargone,Cotton,Other,FAQ,7200,8600,8300,2022-12-12
1111,Badwani,Khetia,Cotton,H4,FAQ,7700,8600,8200,2022-12-12
1191,Dhar,Kukshi,Cotton,H4,FAQ,8000,8425,8175,2022-12-12
1296,Dhar,Manawar,Cotton,Other,FAQ,8200,8700,8500,2022-12-12
1396,Chhindwara,Pandhurna,Cotton,Other,FAQ,8350,8400,8400,2022-12-12
1438,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7500,7600,7550,2022-12-12
1439,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,7115,7705,7411,2022-12-12
1563,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,6700,7500,7000,2022-12-12
1685,Chhindwara,Saunsar,Cotton,H4,FAQ,8300,8500,8400,2022-12-12
1736,Badwani,Sendhwa,Cotton,H4,FAQ,7405,8225,7830,2022-12-12
1826,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7000,7500,7200,2022-12-12
18,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7500,8100,8000,2022-12-13
81,Badwani,Anjad,Cotton,Other,FAQ,7200,8300,8010,2022-12-13
277,Badwani,Badwani,Cotton,H4,FAQ,7600,8000,7800,2022-12-13
278,Badwani,Badwani,Cotton,Local,FAQ,8000,8200,8100,2022-12-13
543,Dhar,Dhamnod,Cotton,Desi,FAQ,7700,8335,8175,2022-12-13
622,Dhar,Gandhwani,Cotton,Other,FAQ,7800,8750,8200,2022-12-13
712,Jhabua,Jhabua,Cotton,Desi,FAQ,7350,8000,7675,2022-12-13
774,Alirajpur,Jobat,Cotton,Other,FAQ,7800,8611,7900,2022-12-13
839,Khargone,Karhi,Cotton,Other,FAQ,6200,8200,8050,2022-12-13
900,Khargone,Kasrawad,Cotton,Other,FAQ,8200,9600,9600,2022-12-13
971,Khandwa,Khandwa,Cotton,Other,FAQ,7400,8576,8160,2022-12-13
1032,Khargone,Khargone,Cotton,Other,FAQ,7000,8490,8250,2022-12-13
1110,Badwani,Khetia,Cotton,H4,FAQ,7950,8500,8340,2022-12-13
1190,Dhar,Kukshi,Cotton,H4,FAQ,7495,8315,8125,2022-12-13
1295,Dhar,Manawar,Cotton,Other,FAQ,8000,8500,8300,2022-12-13
1377,Khandwa,Pandhana,Cotton,Other,FAQ,8091,8171,8091,2022-12-13
1435,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6391,7620,7179,2022-12-13
1436,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7000,7150,7080,2022-12-13
1437,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7500,7700,7650,2022-12-13
1518,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8150,8200,8180,2022-12-13
1562,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,6800,7699,7000,2022-12-13
1625,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,6500,8400,8075,2022-12-13
1684,Chhindwara,Saunsar,Cotton,H4,FAQ,8300,8525,8450,2022-12-13
1735,Badwani,Sendhwa,Cotton,H4,FAQ,7050,8200,7625,2022-12-13
1825,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,6350,7500,7000,2022-12-13
17,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7600,8000,7800,2022-12-14
80,Badwani,Anjad,Cotton,Other,FAQ,7000,8350,7400,2022-12-14
275,Badwani,Badwani,Cotton,Local,FAQ,7950,8150,8100,2022-12-14
276,Badwani,Badwani,Cotton,H4,FAQ,7500,8450,8400,2022-12-14
471,Khargone,Bhikangaon,Cotton,H4,FAQ,6840,8681,8361,2022-12-14
542,Dhar,Dhamnod,Cotton,Desi,FAQ,6740,8360,8150,2022-12-14
621,Dhar,Gandhwani,Cotton,Other,FAQ,7800,8700,8150,2022-12-14
710,Jhabua,Jhabua,Cotton,Desi,FAQ,7350,8215,7783,2022-12-14
711,Jhabua,Jhabua,Cotton,DCH-32 (Ginned),FAQ,7500,7500,7500,2022-12-14
773,Alirajpur,Jobat,Cotton,Other,FAQ,7800,8225,8100,2022-12-14
838,Khargone,Karhi,Cotton,Other,FAQ,7700,8210,7910,2022-12-14
970,Khandwa,Khandwa,Cotton,Other,FAQ,7200,8644,8285,2022-12-14
1031,Khargone,Khargone,Cotton,Other,FAQ,7155,8495,8250,2022-12-14
1109,Badwani,Khetia,Cotton,H4,FAQ,8000,8600,8350,2022-12-14
1189,Dhar,Kukshi,Cotton,H4,FAQ,7000,8265,8050,2022-12-14
1294,Dhar,Manawar,Cotton,Other,FAQ,8000,8410,8150,2022-12-14
1376,Khandwa,Pandhana,Cotton,Other,FAQ,8091,8171,8171,2022-12-14
1434,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6400,7800,7228,2022-12-14
1561,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,4000,7950,7100,2022-12-14
1624,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,7000,8480,8200,2022-12-14
1683,Chhindwara,Saunsar,Cotton,H4,FAQ,7800,8530,8400,2022-12-14
1734,Badwani,Sendhwa,Cotton,H4,FAQ,7050,8265,7750,2022-12-14
1824,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,6350,7500,7000,2022-12-14
16,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,8000,7800,2022-12-15
79,Badwani,Anjad,Cotton,Other,FAQ,6900,8340,8000,2022-12-15
188,Khargone,Badwaha,Cotton,Other,FAQ,6725,8265,8125,2022-12-15
273,Badwani,Badwani,Cotton,H4,FAQ,7400,8150,8100,2022-12-15
274,Badwani,Badwani,Cotton,Local,FAQ,8000,8200,8100,2022-12-15
470,Khargone,Bhikangaon,Cotton,H4,FAQ,7300,8685,8241,2022-12-15
541,Dhar,Dhamnod,Cotton,Desi,FAQ,7255,8350,8100,2022-12-15
620,Dhar,Gandhwani,Cotton,Other,FAQ,7800,8380,8100,2022-12-15
709,Jhabua,Jhabua,Cotton,Desi,FAQ,7000,8200,7600,2022-12-15
772,Alirajpur,Jobat,Cotton,Other,FAQ,7500,8400,8100,2022-12-15
837,Khargone,Karhi,Cotton,Other,FAQ,7200,7850,7850,2022-12-15
969,Khandwa,Khandwa,Cotton,Other,FAQ,7800,8686,8390,2022-12-15
1030,Khargone,Khargone,Cotton,Other,FAQ,7400,8480,8250,2022-12-15
1108,Badwani,Khetia,Cotton,H4,FAQ,7850,8500,8300,2022-12-15
1188,Dhar,Kukshi,Cotton,H4,FAQ,7605,8280,8100,2022-12-15
1293,Dhar,Manawar,Cotton,Other,FAQ,8250,8250,8250,2022-12-15
1375,Khandwa,Pandhana,Cotton,Other,FAQ,7700,8161,8161,2022-12-15
1431,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6400,7575,7166,2022-12-15
1432,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7000,7010,7001,2022-12-15
1433,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7300,7400,7330,2022-12-15
1517,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,7800,8040,7900,2022-12-15
1544,Ratlam,Ratlam,Cotton,Other,FAQ,7100,7100,7100,2022-12-15
1560,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,6800,7410,7100,2022-12-15
1623,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,7905,8305,8100,2022-12-15
1682,Chhindwara,Saunsar,Cotton,H4,FAQ,8200,8530,8410,2022-12-15
1733,Badwani,Sendhwa,Cotton,H4,FAQ,7100,8235,7800,2022-12-15
1823,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,6400,7500,7000,2022-12-15
15,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7400,8000,7800,2022-12-16
78,Badwani,Anjad,Cotton,Other,FAQ,7500,8500,8000,2022-12-16
187,Khargone,Badwaha,Cotton,Other,FAQ,6725,8265,8125,2022-12-16
271,Badwani,Badwani,Cotton,Local,FAQ,8000,8100,8100,2022-12-16
272,Badwani,Badwani,Cotton,H4,FAQ,7100,7500,7100,2022-12-16
469,Khargone,Bhikangaon,Cotton,H4,FAQ,6741,8713,8281,2022-12-16
540,Dhar,Dhamnod,Cotton,Desi,FAQ,6000,8355,8150,2022-12-16
619,Dhar,Gandhwani,Cotton,Other,FAQ,7800,8360,8050,2022-12-16
708,Jhabua,Jhabua,Cotton,Desi,FAQ,7125,8431,7778,2022-12-16
771,Alirajpur,Jobat,Cotton,Other,FAQ,7650,8200,8100,2022-12-16
836,Khargone,Karhi,Cotton,Other,FAQ,6750,8170,7970,2022-12-16
968,Khandwa,Khandwa,Cotton,Other,FAQ,7300,8812,8450,2022-12-16
1029,Khargone,Khargone,Cotton,Other,FAQ,7400,8470,8200,2022-12-16
1107,Badwani,Khetia,Cotton,H4,FAQ,7880,8600,8000,2022-12-16
1187,Dhar,Kukshi,Cotton,H4,FAQ,6795,8280,8175,2022-12-16
1292,Dhar,Manawar,Cotton,Other,FAQ,7400,8100,7600,2022-12-16
1374,Khandwa,Pandhana,Cotton,Other,FAQ,7965,8237,8223,2022-12-16
1429,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7250,7250,7250,2022-12-16
1430,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,7000,7500,7383,2022-12-16
1516,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,6900,8150,7500,2022-12-16
1543,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,7200,7555,7350,2022-12-16
1559,Ratlam,Sailana,Cotton,Other,FAQ,6700,7690,7200,2022-12-16
1622,Khargone,Sanawad,Cotton,Cotton (Unginned),FAQ,6700,8500,8200,2022-12-16
1681,Chhindwara,Saunsar,Cotton,H4,FAQ,8350,8480,8420,2022-12-16
1732,Badwani,Sendhwa,Cotton,H4,FAQ,7100,8260,7680,2022-12-16
1822,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7000,7500,7500,2022-12-16
14,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7800,8000,8000,2022-12-17
77,Badwani,Anjad,Cotton,Other,FAQ,6500,8250,8100,2022-12-17
186,Khargone,Badwaha,Cotton,Other,FAQ,6875,8250,8095,2022-12-17
427,Badwani,Balwadi,Cotton,H4,FAQ,7900,7900,7900,2022-12-17
468,Khargone,Bhikangaon,Cotton,H4,FAQ,6741,8605,8190,2022-12-17
539,Dhar,Dhamnod,Cotton,Desi,FAQ,6845,8365,8125,2022-12-17
618,Dhar,Gandhwani,Cotton,Other,FAQ,7650,8600,8150,2022-12-17
707,Jhabua,Jhabua,Cotton,Desi,FAQ,7000,8500,7750,2022-12-17
770,Alirajpur,Jobat,Cotton,Other,FAQ,7900,8200,8000,2022-12-17
835,Khargone,Karhi,Cotton,Other,FAQ,7370,8000,7950,2022-12-17
899,Khargone,Kasrawad,Cotton,Cotton (Unginned),FAQ,8000,9850,8000,2022-12-17
967,Khandwa,Khandwa,Cotton,Other,FAQ,7590,8634,8340,2022-12-17
1028,Khargone,Khargone,Cotton,Other,FAQ,7005,8465,8200,2022-12-17
1106,Badwani,Khetia,Cotton,H4,FAQ,8000,8550,8300,2022-12-17
1186,Dhar,Kukshi,Cotton,H4,FAQ,6900,8075,7700,2022-12-17
1291,Dhar,Manawar,Cotton,Other,FAQ,7600,8100,7600,2022-12-17
1373,Khandwa,Pandhana,Cotton,Other,FAQ,7400,8166,8166,2022-12-17
1426,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6400,7600,7271,2022-12-17
1427,Jhabua,Petlawad,Cotton,DCH-32(Unginned),FAQ,7100,7150,7136,2022-12-17
1428,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7250,7300,7283,2022-12-17
1541,Ratlam,Ratlam,Cotton,DCH-32(Unginned),FAQ,7305,7305,7305,2022-12-17
1542,Ratlam,Ratlam,Cotton,Other,FAQ,7225,7225,7225,2022-12-17
1558,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,6990,7699,7200,2022-12-17
1680,Chhindwara,Saunsar,Cotton,H4,FAQ,8300,8500,8350,2022-12-17
1731,Badwani,Sendhwa,Cotton,H4,FAQ,7200,8180,7690,2022-12-17
1821,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,6400,7500,7500,2022-12-17
13,Alirajpur,Alirajpur,Cotton,Other,FAQ,7000,8000,7800,2022-12-18
76,Badwani,Anjad,Cotton,Other,FAQ,7353,8000,7353,2022-12-18
185,Khargone,Badwaha,Cotton,Other,FAQ,7000,8200,7500,2022-12-18
269,Badwani,Badwani,Cotton,H4,FAQ,7800,8100,7800,2022-12-18
270,Badwani,Badwani,Cotton,Local,FAQ,7600,8250,8150,2022-12-18
426,Badwani,Balwadi,Cotton,H4,FAQ,8000,8000,8000,2022-12-18
467,Khargone,Bhikangaon,Cotton,H4,FAQ,6600,8225,7875,2022-12-18
617,Dhar,Gandhwani,Cotton,Other,FAQ,7700,7700,7700,2022-12-18
706,Jhabua,Jhabua,Cotton,DCH-32(Unginned),FAQ,7210,8415,7813,2022-12-18
769,Alirajpur,Jobat,Cotton,Other,FAQ,7401,8651,8100,2022-12-18
834,Khargone,Karhi,Cotton,Other,FAQ,8150,9100,9100,2022-12-18
1185,Dhar,Kukshi,Cotton,H4,FAQ,6600,8280,8145,2022-12-18
1425,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,7300,7461,7389,2022-12-18
1515,Dhar,Rajgarh,Cotton,DCH-32(Unginned),FAQ,8000,8200,8100,2022-12-18
1557,Ratlam,Sailana,Cotton,DCH-32(Unginned),FAQ,7000,7600,7200,2022-12-18
1820,Jhabua,Thandla,Cotton,DCH-32 (Ginned),FAQ,7200,7200,7200,2022-12-18
12,Alirajpur,Alirajpur,Cotton,Desi,FAQ,7000,7500,7200,2022-12-19
75,Badwani,Anjad,Cotton,Other,FAQ,6500,8250,7600,2022-12-19
184,Khargone,Badwaha,Cotton,Other,FAQ,6400,8230,8030,2022-12-19
425,Badwani,Balwadi,Cotton,H4,FAQ,7560,8000,7850,2022-12-19
466,Khargone,Bhikangaon,Cotton,H4,FAQ,6476,8280,7941,2022-12-19
538,Dhar,Dhamnod,Cotton,Desi,FAQ,6790,8235,7895,2022-12-19
616,Dhar,Gandhwani,Cotton,Other,FAQ,7400,8380,8000,2022-12-19
705,Jhabua,Jhabua,Cotton,Desi,FAQ,7000,8250,7625,2022-12-19
768,Alirajpur,Jobat,Cotton,Other,FAQ,7400,8000,7800,2022-12-19
833,Khargone,Karhi,Cotton,Other,FAQ,7010,8040,7700,2022-12-19
898,Khargone,Kasrawad,Cotton,Other,FAQ,8200,9200,8200,2022-12-19
966,Khandwa,Khandwa,Cotton,Other,FAQ,6500,8399,8150,2022-12-19
1027,Khargone,Khargone,Cotton,Other,FAQ,6725,8270,7900,2022-12-19
1105,Badwani,Khetia,Cotton,H4,FAQ,7450,8350,8200,2022-12-19
1184,Dhar,Kukshi,Cotton,H4,FAQ,6665,8080,7950,2022-12-19
1290,Dhar,Manawar,Cotton,Other,FAQ,7400,8300,7700,2022-12-19
1372,Khandwa,Pandhana,Cotton,Other,FAQ,7850,8070,8038,2022-12-19
1422,Jhabua,Petlawad,Cotton,Cotton (Unginned),FAQ,6400,7502,7291,2022-12-19
1423,Jhabua,Petlawad,Cotton,H4,FAQ,7000,7020,7002,2022-12-19
1424,Jhabua,Petlawad,Cotton,MECH-1,FAQ,7250,7250,7250,2022-12-19
